id,farm_id,location_id,metric_code,value,status,quality_score,recorded_at,created_at
2855,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,0.7160,normal,1.00,2025-04-03 00:00:00+00,2025-08-09 07:02:02.956467+00
2856,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,0.9900,normal,1.00,2025-04-04 00:00:00+00,2025-08-09 07:02:02.956467+00
2857,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0120,normal,1.00,2025-04-05 00:00:00+00,2025-08-09 07:02:02.956467+00
2858,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0280,normal,1.00,2025-04-06 00:00:00+00,2025-08-09 07:02:02.956467+00
2859,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0290,normal,1.00,2025-04-07 00:00:00+00,2025-08-09 07:02:02.956467+00
2860,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0500,normal,1.00,2025-04-08 00:00:00+00,2025-08-09 07:02:02.956467+00
2861,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0250,normal,1.00,2025-04-09 00:00:00+00,2025-08-09 07:02:02.956467+00
2862,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0770,normal,1.00,2025-04-10 00:00:00+00,2025-08-09 07:02:02.956467+00
2863,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0440,normal,1.00,2025-04-11 00:00:00+00,2025-08-09 07:02:02.956467+00
2864,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.1170,normal,1.00,2025-04-12 00:00:00+00,2025-08-09 07:02:02.956467+00
2865,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0920,normal,1.00,2025-04-13 00:00:00+00,2025-08-09 07:02:02.956467+00
2866,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0790,normal,1.00,2025-04-14 00:00:00+00,2025-08-09 07:02:02.956467+00
2867,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0370,normal,1.00,2025-04-15 00:00:00+00,2025-08-09 07:02:02.956467+00
2868,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0800,normal,1.00,2025-04-16 00:00:00+00,2025-08-09 07:02:02.956467+00
2869,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0280,normal,1.00,2025-04-17 00:00:00+00,2025-08-09 07:02:02.956467+00
2870,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.0270,normal,1.00,2025-04-18 00:00:00+00,2025-08-09 07:02:02.956467+00
2871,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.1550,normal,1.00,2025-04-19 00:00:00+00,2025-08-09 07:02:02.956467+00
2872,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ec,1.2790,normal,1.00,2025-04-20 00:00:00+00,2025-08-09 07:02:02.956467+00
2873,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5000,normal,1.00,2024-12-30 00:00:00+00,2025-08-09 07:02:02.956467+00
2874,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1000,normal,1.00,2024-12-31 00:00:00+00,2025-08-09 07:02:02.956467+00
2875,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-01 00:00:00+00,2025-08-09 07:02:02.956467+00
2876,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-02 00:00:00+00,2025-08-09 07:02:02.956467+00
2877,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5000,normal,1.00,2025-01-03 00:00:00+00,2025-08-09 07:02:02.956467+00
2878,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-04 00:00:00+00,2025-08-09 07:02:02.956467+00
2879,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-05 00:00:00+00,2025-08-09 07:02:02.956467+00
2880,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-06 00:00:00+00,2025-08-09 07:02:02.956467+00
2881,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-07 00:00:00+00,2025-08-09 07:02:02.956467+00
2882,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-08 00:00:00+00,2025-08-09 07:02:02.956467+00
2883,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-09 00:00:00+00,2025-08-09 07:02:02.956467+00
2884,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-10 00:00:00+00,2025-08-09 07:02:02.956467+00
2885,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5000,normal,1.00,2025-01-11 00:00:00+00,2025-08-09 07:02:02.956467+00
2886,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6000,normal,1.00,2025-01-12 00:00:00+00,2025-08-09 07:02:02.956467+00
2887,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-01-13 00:00:00+00,2025-08-09 07:02:02.956467+00
2888,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-01-14 00:00:00+00,2025-08-09 07:02:02.956467+00
2889,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-01-15 00:00:00+00,2025-08-09 07:02:02.956467+00
2890,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.0000,normal,1.00,2025-01-16 00:00:00+00,2025-08-09 07:02:02.956467+00
2891,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-17 00:00:00+00,2025-08-09 07:02:02.956467+00
2892,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1000,normal,1.00,2025-01-18 00:00:00+00,2025-08-09 07:02:02.956467+00
2893,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-19 00:00:00+00,2025-08-09 07:02:02.956467+00
2894,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-20 00:00:00+00,2025-08-09 07:02:02.956467+00
2895,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1000,normal,1.00,2025-01-21 00:00:00+00,2025-08-09 07:02:02.956467+00
2896,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-22 00:00:00+00,2025-08-09 07:02:02.956467+00
2897,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-23 00:00:00+00,2025-08-09 07:02:02.956467+00
2898,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-24 00:00:00+00,2025-08-09 07:02:02.956467+00
2899,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-25 00:00:00+00,2025-08-09 07:02:02.956467+00
2900,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-26 00:00:00+00,2025-08-09 07:02:02.956467+00
2901,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-27 00:00:00+00,2025-08-09 07:02:02.956467+00
2902,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1000,normal,1.00,2025-01-28 00:00:00+00,2025-08-09 07:02:02.956467+00
2903,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-01-29 00:00:00+00,2025-08-09 07:02:02.956467+00
2904,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-01-30 00:00:00+00,2025-08-09 07:02:02.956467+00
2905,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1000,normal,1.00,2025-01-31 00:00:00+00,2025-08-09 07:02:02.956467+00
2906,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-02-01 00:00:00+00,2025-08-09 07:02:02.956467+00
2907,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-02-02 00:00:00+00,2025-08-09 07:02:02.956467+00
2908,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5000,normal,1.00,2025-02-03 00:00:00+00,2025-08-09 07:02:02.956467+00
2909,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-02-04 00:00:00+00,2025-08-09 07:02:02.956467+00
2910,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-02-05 00:00:00+00,2025-08-09 07:02:02.956467+00
2911,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-06 00:00:00+00,2025-08-09 07:02:02.956467+00
2912,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-07 00:00:00+00,2025-08-09 07:02:02.956467+00
2913,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-02-08 00:00:00+00,2025-08-09 07:02:02.956467+00
2914,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-09 00:00:00+00,2025-08-09 07:02:02.956467+00
2915,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.0500,normal,1.00,2025-02-10 00:00:00+00,2025-08-09 07:02:02.956467+00
2916,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.0300,normal,1.00,2025-02-11 00:00:00+00,2025-08-09 07:02:02.956467+00
2917,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-02-12 00:00:00+00,2025-08-09 07:02:02.956467+00
2918,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-13 00:00:00+00,2025-08-09 07:02:02.956467+00
2919,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-14 00:00:00+00,2025-08-09 07:02:02.956467+00
2920,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-02-15 00:00:00+00,2025-08-09 07:02:02.956467+00
2921,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-16 00:00:00+00,2025-08-09 07:02:02.956467+00
2922,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-02-17 00:00:00+00,2025-08-09 07:02:02.956467+00
2923,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1800,normal,1.00,2025-02-18 00:00:00+00,2025-08-09 07:02:02.956467+00
2924,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2800,normal,1.00,2025-02-19 00:00:00+00,2025-08-09 07:02:02.956467+00
2925,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2300,normal,1.00,2025-02-20 00:00:00+00,2025-08-09 07:02:02.956467+00
2926,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4300,normal,1.00,2025-02-21 00:00:00+00,2025-08-09 07:02:02.956467+00
2927,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4500,normal,1.00,2025-02-22 00:00:00+00,2025-08-09 07:02:02.956467+00
2928,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.7800,normal,1.00,2025-02-23 00:00:00+00,2025-08-09 07:02:02.956467+00
2929,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5500,normal,1.00,2025-02-24 00:00:00+00,2025-08-09 07:02:02.956467+00
2930,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-02-25 00:00:00+00,2025-08-09 07:02:02.956467+00
2931,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6500,normal,1.00,2025-02-26 00:00:00+00,2025-08-09 07:02:02.956467+00
2932,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-27 00:00:00+00,2025-08-09 07:02:02.956467+00
2933,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-02-28 00:00:00+00,2025-08-09 07:02:02.956467+00
2934,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5300,normal,1.00,2025-03-01 00:00:00+00,2025-08-09 07:02:02.956467+00
2935,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3800,normal,1.00,2025-03-02 00:00:00+00,2025-08-09 07:02:02.956467+00
2936,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6300,normal,1.00,2025-03-03 00:00:00+00,2025-08-09 07:02:02.956467+00
2937,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6500,normal,1.00,2025-03-04 00:00:00+00,2025-08-09 07:02:02.956467+00
2938,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6000,normal,1.00,2025-03-05 00:00:00+00,2025-08-09 07:02:02.956467+00
2939,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6300,normal,1.00,2025-03-06 00:00:00+00,2025-08-09 07:02:02.956467+00
2940,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6000,normal,1.00,2025-03-07 00:00:00+00,2025-08-09 07:02:02.956467+00
2941,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.8800,normal,1.00,2025-03-08 00:00:00+00,2025-08-09 07:02:02.956467+00
2942,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6800,normal,1.00,2025-03-09 00:00:00+00,2025-08-09 07:02:02.956467+00
2943,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3000,normal,1.00,2025-03-10 00:00:00+00,2025-08-09 07:02:02.956467+00
2944,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3800,normal,1.00,2025-03-11 00:00:00+00,2025-08-09 07:02:02.956467+00
2945,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1500,normal,1.00,2025-03-12 00:00:00+00,2025-08-09 07:02:02.956467+00
2946,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.1800,normal,1.00,2025-03-13 00:00:00+00,2025-08-09 07:02:02.956467+00
2947,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.4000,normal,1.00,2025-03-14 00:00:00+00,2025-08-09 07:02:02.956467+00
2948,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6300,normal,1.00,2025-03-15 00:00:00+00,2025-08-09 07:02:02.956467+00
2949,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6500,normal,1.00,2025-03-16 00:00:00+00,2025-08-09 07:02:02.956467+00
2950,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5300,normal,1.00,2025-03-17 00:00:00+00,2025-08-09 07:02:02.956467+00
2951,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.2000,normal,1.00,2025-03-18 00:00:00+00,2025-08-09 07:02:02.956467+00
2952,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3500,normal,1.00,2025-03-19 00:00:00+00,2025-08-09 07:02:02.956467+00
2953,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.7500,normal,1.00,2025-03-20 00:00:00+00,2025-08-09 07:02:02.956467+00
2954,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.5300,normal,1.00,2025-03-21 00:00:00+00,2025-08-09 07:02:02.956467+00
2955,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.6800,normal,1.00,2025-03-22 00:00:00+00,2025-08-09 07:02:02.956467+00
2956,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.8800,normal,1.00,2025-03-23 00:00:00+00,2025-08-09 07:02:02.956467+00
2957,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.8800,normal,1.00,2025-03-24 00:00:00+00,2025-08-09 07:02:02.956467+00
2958,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.0500,normal,1.00,2025-03-25 00:00:00+00,2025-08-09 07:02:02.956467+00
2959,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1000,normal,1.00,2025-03-26 00:00:00+00,2025-08-09 07:02:02.956467+00
2960,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1500,normal,1.00,2025-03-27 00:00:00+00,2025-08-09 07:02:02.956467+00
2961,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.2800,normal,1.00,2025-03-28 00:00:00+00,2025-08-09 07:02:02.956467+00
2962,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.8000,normal,1.00,2025-03-29 00:00:00+00,2025-08-09 07:02:02.956467+00
2963,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.0000,normal,1.00,2025-03-30 00:00:00+00,2025-08-09 07:02:02.956467+00
2964,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1500,normal,1.00,2025-03-31 00:00:00+00,2025-08-09 07:02:02.956467+00
2965,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1800,normal,1.00,2025-04-01 00:00:00+00,2025-08-09 07:02:02.956467+00
2966,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.3000,normal,1.00,2025-04-02 00:00:00+00,2025-08-09 07:02:02.956467+00
2967,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.2300,normal,1.00,2025-04-03 00:00:00+00,2025-08-09 07:02:02.956467+00
2968,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.0000,normal,1.00,2025-04-04 00:00:00+00,2025-08-09 07:02:02.956467+00
2969,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1000,normal,1.00,2025-04-05 00:00:00+00,2025-08-09 07:02:02.956467+00
2970,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.2300,normal,1.00,2025-04-06 00:00:00+00,2025-08-09 07:02:02.956467+00
2971,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.3800,normal,1.00,2025-04-07 00:00:00+00,2025-08-09 07:02:02.956467+00
2972,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.3000,normal,1.00,2025-04-08 00:00:00+00,2025-08-09 07:02:02.956467+00
2973,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.3500,normal,1.00,2025-04-09 00:00:00+00,2025-08-09 07:02:02.956467+00
2974,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.2000,normal,1.00,2025-04-10 00:00:00+00,2025-08-09 07:02:02.956467+00
2975,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.0800,normal,1.00,2025-04-11 00:00:00+00,2025-08-09 07:02:02.956467+00
2976,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1000,normal,1.00,2025-04-12 00:00:00+00,2025-08-09 07:02:02.956467+00
2977,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.2300,normal,1.00,2025-04-13 00:00:00+00,2025-08-09 07:02:02.956467+00
2978,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.0300,normal,1.00,2025-04-14 00:00:00+00,2025-08-09 07:02:02.956467+00
2979,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.0500,normal,1.00,2025-04-15 00:00:00+00,2025-08-09 07:02:02.956467+00
2980,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.0300,normal,1.00,2025-04-16 00:00:00+00,2025-08-09 07:02:02.956467+00
2981,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.9000,normal,1.00,2025-04-17 00:00:00+00,2025-08-09 07:02:02.956467+00
2982,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,6.3300,normal,1.00,2025-04-18 00:00:00+00,2025-08-09 07:02:02.956467+00
2983,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1500,normal,1.00,2025-04-19 00:00:00+00,2025-08-09 07:02:02.956467+00
2984,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_ph,7.1800,normal,1.00,2025-04-20 00:00:00+00,2025-08-09 07:02:02.956467+00
2985,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,28.8000,normal,1.00,2024-12-30 00:00:00+00,2025-08-09 07:02:02.956467+00
2986,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,31.1000,normal,1.00,2024-12-31 00:00:00+00,2025-08-09 07:02:02.956467+00
2987,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,28.7000,normal,1.00,2025-01-01 00:00:00+00,2025-08-09 07:02:02.956467+00
2988,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.1000,normal,1.00,2025-01-02 00:00:00+00,2025-08-09 07:02:02.956467+00
2989,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.5000,normal,1.00,2025-01-03 00:00:00+00,2025-08-09 07:02:02.956467+00
2990,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.9000,normal,1.00,2025-01-04 00:00:00+00,2025-08-09 07:02:02.956467+00
2991,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.3000,normal,1.00,2025-01-05 00:00:00+00,2025-08-09 07:02:02.956467+00
2992,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.8000,normal,1.00,2025-01-06 00:00:00+00,2025-08-09 07:02:02.956467+00
2993,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,28.1000,normal,1.00,2025-01-07 00:00:00+00,2025-08-09 07:02:02.956467+00
2994,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.1000,normal,1.00,2025-01-08 00:00:00+00,2025-08-09 07:02:02.956467+00
2995,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.3000,normal,1.00,2025-01-09 00:00:00+00,2025-08-09 07:02:02.956467+00
2996,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,28.7000,normal,1.00,2025-01-10 00:00:00+00,2025-08-09 07:02:02.956467+00
2997,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.6000,normal,1.00,2025-01-11 00:00:00+00,2025-08-09 07:02:02.956467+00
2998,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,28.1000,normal,1.00,2025-01-12 00:00:00+00,2025-08-09 07:02:02.956467+00
2999,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.1000,normal,1.00,2025-01-13 00:00:00+00,2025-08-09 07:02:02.956467+00
3000,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,28.7000,normal,1.00,2025-01-14 00:00:00+00,2025-08-09 07:02:02.956467+00
3001,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.1000,normal,1.00,2025-01-15 00:00:00+00,2025-08-09 07:02:02.956467+00
3002,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.5000,normal,1.00,2025-01-16 00:00:00+00,2025-08-09 07:02:02.956467+00
3003,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.4000,normal,1.00,2025-01-17 00:00:00+00,2025-08-09 07:02:02.956467+00
3004,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.6000,normal,1.00,2025-01-18 00:00:00+00,2025-08-09 07:02:02.956467+00
3005,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.5000,normal,1.00,2025-01-19 00:00:00+00,2025-08-09 07:02:02.956467+00
3006,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.3000,normal,1.00,2025-01-20 00:00:00+00,2025-08-09 07:02:02.956467+00
3007,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.5000,normal,1.00,2025-01-21 00:00:00+00,2025-08-09 07:02:02.956467+00
3008,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,31.1000,normal,1.00,2025-01-22 00:00:00+00,2025-08-09 07:02:02.956467+00
3009,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.0000,normal,1.00,2025-01-23 00:00:00+00,2025-08-09 07:02:02.956467+00
3010,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.7000,normal,1.00,2025-01-24 00:00:00+00,2025-08-09 07:02:02.956467+00
3011,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.8000,normal,1.00,2025-01-25 00:00:00+00,2025-08-09 07:02:02.956467+00
3012,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.3000,normal,1.00,2025-01-26 00:00:00+00,2025-08-09 07:02:02.956467+00
3013,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.0000,normal,1.00,2025-01-27 00:00:00+00,2025-08-09 07:02:02.956467+00
3014,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,28.5000,normal,1.00,2025-01-28 00:00:00+00,2025-08-09 07:02:02.956467+00
3015,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.2000,normal,1.00,2025-01-29 00:00:00+00,2025-08-09 07:02:02.956467+00
3016,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,29.0000,normal,1.00,2025-01-30 00:00:00+00,2025-08-09 07:02:02.956467+00
3017,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_h20_temp,30.0000,normal,1.00,2025-01-31 00:00:00+00,2025-08-09 07:02:02.956467+00
